geometry/coordinates/0,geometry/coordinates/1,geometry/type,properties/DatasetId,properties/VersionNumber,properties/ReleaseNumber,properties/RowId,properties/Attributes/DepartamentalAffiliation,properties/Attributes/global_id,properties/Attributes/Photo/0/Photo/0,properties/Attributes/Photo/1/Photo/0,properties/Attributes/AdmArea,properties/Attributes/District,properties/Attributes/Location,properties/Attributes/DogParkArea,properties/Attributes/Elements/0,properties/Attributes/Elements/1,properties/Attributes/Elements/2,properties/Attributes/Elements/3,properties/Attributes/Elements/4,properties/Attributes/Elements/5,properties/Attributes/Elements/6,properties/Attributes/Elements/7,properties/Attributes/Elements/8,properties/Attributes/Elements/9,properties/Attributes/Lighting,properties/Attributes/Fencing,properties/Attributes/WorkingHours/0/DayOfWeek,properties/Attributes/WorkingHours/0/Hours,properties/Attributes/WorkingHours/1/DayOfWeek,properties/Attributes/WorkingHours/1/Hours,properties/Attributes/WorkingHours/2/DayOfWeek,properties/Attributes/WorkingHours/2/Hours,properties/Attributes/WorkingHours/3/DayOfWeek,properties/Attributes/WorkingHours/3/Hours,properties/Attributes/WorkingHours/4/DayOfWeek,properties/Attributes/WorkingHours/4/Hours,properties/Attributes/WorkingHours/5/DayOfWeek,properties/Attributes/WorkingHours/5/Hours,properties/Attributes/WorkingHours/6/DayOfWeek,properties/Attributes/WorkingHours/6/Hours,type,properties/Attributes/Photo/2/Photo/0,properties/Attributes/Photo/3/Photo/0,properties/Attributes/Elements/10,properties/Attributes/Elements/11,properties/Attributes/Elements/12,properties/Attributes/Elements/13,properties/Attributes/Elements/14,properties/Attributes/Elements/15,properties/Attributes/Elements/16,properties/Attributes/Elements/17,properties/Attributes/Elements/18,properties/Attributes/Elements/19,properties/Attributes/Photo/4/Photo/0,properties/Attributes/Photo/5/Photo/0,properties/Attributes/Photo/6/Photo/0,properties/Attributes/Photo/7/Photo/0
37.545071,55.617156,Point,2663,1,95,,Префектура Юго-Западного административного округа города Москвы,272703278,a41540b4-8282-4d42-b856-d612a9b366f3,7ed7cf77-d46b-47f4-9991-6124c59edb23,Юго-Западный административный округ,район Ясенево,"город Москва, улица Айвазовского, дом 5, корпус 1",680,барьер двойной,барьер кольца,вышка-лестница (с перилами),горка-лестница (без перил),горка-мостик А-форма,скамья для собаководов,трап,урна,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,0a37f753-12ea-4dd6-aec6-ffab786beb18,3521643a-aec5-4612-a149-86f279b25a9e,,,,,,,,,,,,,,
37.523549,55.608677,Point,2663,1,95,,Префектура Юго-Западного административного округа города Москвы,272705120,3784a45e-1c39-4968-af3d-38f45ca8fa4c,c1292172-636e-4f7e-ad87-3ed7621ad3d5,Юго-Западный административный округ,район Ясенево,"город Москва, Новоясеневский проспект, дом 3",357,горка-лестница (без перил),информационный стенд,урна,,,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,0a4ee167-c504-429d-a5d3-f2519adf4dbd,,,,,,,,,,,,,,,
37.636151,55.598858,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272682067,f1af8ad5-c086-4f23-b9af-2c7a254f7a4c,,Южный административный округ,район Бирюлёво Западное,"город Москва, улица Подольских Курсантов, дом 25А",652,барьер одинарный,бум для собак,горка-лестница (без перил),полоса препятствий,скамья для собаководов,тренировочный снаряд с покрышкой,урна,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.655906,55.587138,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272682075,8c509732-11c3-4264-a32a-0508b6c816a6,,Южный административный округ,район Бирюлёво Западное,"город Москва, Булатниковский проезд, дом 10, корпус 4",314,горка-лестница (без перил),скамья для собаководов,урна,,,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.640139,55.585014,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272682080,79187b59-dc22-45ba-b135-150caaa4da17,,Южный административный округ,район Бирюлёво Западное,"город Москва, Востряковский проезд, дом 3, корпус 1",314,горка-лестница (без перил),скамья для собаководов,урна,,,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.734064,55.63386,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272682089,3f6cf631-8e64-4eec-89ed-34d7bf4453de,,Южный административный округ,район Братеево,"город Москва, улица Борисовские Пруды, дом 6, корпус 1",438,скамья для собаководов,урна,,,,,,,,,да,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.768755,55.63495,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272682091,c18c4e97-d969-44c6-b655-45d2fefda7a7,,Южный административный округ,район Братеево,"город Москва, Братеевская улица, дом 18, корпус 3",708,скамья для собаководов,урна,,,,,,,,,да,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.766895,55.643612,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272682105,8940b2d1-9ade-4ddc-b6ed-8948663470b7,,Южный административный округ,район Братеево,"город Москва, улица Борисовские Пруды, дом 38",1760,балансир для собак,бум для собак,горка-мостик А-форма,информационный стенд,скамья для собаководов,урна,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.750077,55.638738,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272682108,55163295-32eb-4e91-86da-171490b1e410,,Южный административный округ,район Братеево,"город Москва, улица Борисовские Пруды, дом 18, корпус 1",726,скамья для собаководов,тренировочный снаряд с покрышкой,урна,,,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.765669,55.630288,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272682123,93b6b495-3d5b-46aa-9a8e-192f6638c73a,,Южный административный округ,район Братеево,"город Москва, Ключевая улица, дом 24, корпус 1",374,бум для собак,вышка-лестница (с перилами),скамья для собаководов,тренировочный снаряд с покрышкой,урна,,,,,,да,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.662455,55.710891,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272682137,0089aba8-81e5-4e47-ad16-ed97df29656a,,Южный административный округ,Даниловский район,"город Москва, Автозаводская улица, дом 1, строение 2",830,барьер одинарный,бум для собак,горка-мостик А-форма,,,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.660052,55.722394,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272682138,fd673bb0-7f3d-41e8-b5f4-0912f7719f34,,Южный административный округ,Даниловский район,"город Москва, Крутицкая набережная, дом 15",126,барьер одинарный,бум для собак,,,,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.642156,55.714206,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272682536,ad5f8353-8697-498e-a223-d07e64689610,,Южный административный округ,Даниловский район,"город Москва, 2-й Павелецкий проезд, дом 4, корпус 2",341,барьер тройной,бум для собак,скамья для собаководов,урна,,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.627565,55.715496,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272683603,2479fd61-d68c-4a2d-8606-fcaf942faa36,,Южный административный округ,Даниловский район,"город Москва, Павловская улица, дом 23",600,бум для собак,,,,,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.613414,55.704993,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272683606,cda93b75-814a-483a-92db-3e98841fb48e,,Южный административный округ,Даниловский район,"город Москва, Духовской переулок, дом 12",302,бум для собак,,,,,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.659666,55.706982,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272683608,f2aabf44-6541-4433-88e1-4e3a1f604643,,Южный административный округ,Даниловский район,"город Москва, Автозаводская улица, дом 9/1",246,бум для собак,скамья для собаководов,тренировочный снаряд с покрышкой,урна,,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.613544,55.6932,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272683855,679dbd37-44af-47b4-9f14-fc04e0da4979,,Южный административный округ,Донской район,"город Москва, Севастопольский проспект, дом 1, корпус 5",1175,барьер одинарный,бум для собак,скамья для собаководов,трамплин,тренировочный снаряд с покрышкой,урна,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.603198,55.707758,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272683856,0101d335-5a00-4e66-bc6f-8eb62aabd539,,Южный административный округ,Донской район,"город Москва, 4-й Верхний Михайловский проезд, дом 7, корпус 1",403,барьер одинарный,бум для собак,горка-мостик А-форма,скамья для собаководов,тренировочный снаряд с покрышкой,урна,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.618499,55.691667,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272683857,e1cf9081-e99c-457e-963d-d42306645970,,Южный административный округ,Донской район,"город Москва, Варшавское шоссе, дом 18, корпус 3",351,бум для собак,скамья для собаководов,тренировочный снаряд с покрышкой,урна,,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.694481,55.584033,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272684027,4ad88b80-c972-4f41-916e-7ab937f4fc88,,Южный административный округ,район Бирюлёво Восточное,"город Москва, Лебедянская улица, дом 36, корпус 1",296,бум для собак,вышка-лестница (с перилами),тренировочный снаряд с покрышкой,,,,,,,,да,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.666936,55.589183,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272684049,5ee5e20a-91ec-4581-9e95-8413db470a9d,,Южный административный округ,район Бирюлёво Восточное,"город Москва, Бирюлёвская улица, дом 37, корпус 2",343,бум для собак,трамплин,,,,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.675374,55.590156,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272684114,a4ab71de-4ce8-4700-a4c6-1fa0626e0308,,Южный административный округ,район Бирюлёво Восточное,"город Москва, Липецкая улица, дом 28",642,бум для собак,трамплин,,,,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.667701,55.573419,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272684116,8e32bb86-1aab-4521-901b-29a53d85573e,,Южный административный округ,район Бирюлёво Восточное,"город Москва, Загорьевский проезд, дом 9/12",523,барьер одинарный,бум для собак,вышка-лестница (с перилами),горка-лестница (без перил),полоса препятствий,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.66176,55.679236,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272684118,bbc54669-6a33-4f90-b7ee-cbb6363f7ede,,Южный административный округ,район Нагатино-Садовники,"город Москва, проспект Андропова, дом 30",323,барьер одинарный,бум для собак,скамья для собаководов,урна,,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.659227,55.669544,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272684119,0d8b2be9-62c9-4ad9-9e5a-e7db4cb730ae,,Южный административный округ,район Нагатино-Садовники,"город Москва, проспект Андропова, дом 50, корпус 1",100,барьер одинарный,бум для собак,вышка-лестница (с перилами),тренировочный снаряд с покрышкой,,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.625704,55.661752,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272684120,23bceb76-e9c0-459d-8976-f810751fd071,,Южный административный округ,район Нагатино-Садовники,"город Москва, Каширский проезд, дом 1/1",159,вышка-лестница (с перилами),скамья для собаководов,урна,,,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.650372,55.668628,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272684121,3ffc6193-4f3e-4085-8928-f1f02e06cf27,,Южный административный округ,район Нагатино-Садовники,"город Москва, улица Академика Миллионщикова, дом 17",127,бум для собак,,,,,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.629698,55.670765,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272684122,a795b466-2177-4639-8a52-988a630f949c,,Южный административный округ,район Нагатино-Садовники,"город Москва, Каширское шоссе, дом 5, корпус 1",175,барьер одинарный,бум для собак,вышка-лестница (с перилами),скамья для собаководов,трамплин,тренировочный снаряд с покрышкой,урна,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.655849,55.676288,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272684123,c37fb1bf-61c4-47b5-9647-5779c9d53ae7,,Южный административный округ,район Нагатино-Садовники,"город Москва, улица Садовники, дом 9",305,барьер одинарный,бум для собак,скамья для собаководов,урна,,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.687303,55.674031,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272687082,f129f934-a1ba-499a-940e-ab378d743a05,,Южный административный округ,район Нагатинский Затон,"город Москва, Затонная улица, дом 22",2040,барьер одинарный,бум для собак,вышка-лестница (с перилами),скамья для собаководов,трамплин,тренировочный снаряд с покрышкой,урна,,,,да,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.672404,55.685932,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272687087,7899abf2-fd71-470c-9b86-585fd61c78c5,,Южный административный округ,район Нагатинский Затон,"город Москва, Нагатинская набережная, дом 40А",272,вышка-лестница (с перилами),полоса препятствий,скамья для собаководов,тренировочный снаряд с покрышкой,урна,,,,,,да,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.694262,55.690719,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272687090,d9bbb61c-8282-4d25-bfae-9db163bf369c,,Южный административный округ,район Нагатинский Затон,"город Москва, Нагатинская набережная, дом 70",272,барьер одинарный,бум для собак,вышка-лестница (с перилами),скамья для собаководов,тренировочный снаряд с покрышкой,урна,,,,,да,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.621932,55.667378,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272687096,e010d674-59ff-4a91-b93d-60bce7b03810,,Южный административный округ,Нагорный район,"город Москва, Варшавское шоссе, дом 50",468,барьер одинарный,бум для собак,вышка-лестница (с перилами),скамья для собаководов,тренировочный снаряд с покрышкой,урна,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.611751,55.651122,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272687132,8822f06f-3e77-4df7-b389-f5e942a3c53d,,Южный административный округ,Нагорный район,"город Москва, Ялтинская улица, дом 1",195,барьер двойной,бум для собак,горка-лестница (без перил),скамья для собаководов,тренировочный снаряд с покрышкой,урна,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.699344,55.60775,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272687134,b44546f1-d241-4f28-b8cf-f63ee3e1f771,,Южный административный округ,район Орехово-Борисово Северное,"город Москва, Шипиловский проезд, дом 49/1",2500,балансир для собак,барьер одинарный,бум для собак,вышка-лестница (с перилами),скамья для собаководов,трамплин,тренировочный снаряд с покрышкой,урна,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.721634,55.617368,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272687135,f79d8bdd-eb8b-4165-8407-bfc8bbdabec2,,Южный административный округ,район Орехово-Борисово Северное,"город Москва, улица Генерала Белова, дом 21, корпус 2",240,бум для собак,горка-лестница (без перил),урна,,,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.71548,55.627229,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272687140,d5ad7d85-ca11-4c79-a9e2-16be5a69ef06,,Южный административный округ,район Орехово-Борисово Северное,"город Москва, Борисовский проезд, дом 5, строение 2",252,барьер одинарный,трамплин,урна,,,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.695782,55.621989,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272687141,09966339-f074-42a3-a8cd-889a686d14ad,,Южный административный округ,район Орехово-Борисово Северное,"город Москва, улица Маршала Захарова, дом 16, корпус 1",252,балансир для собак,барьер одинарный,бум для собак,вышка-лестница (с перилами),скамья для собаководов,тренировочный снаряд с покрышкой,урна,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.713773,55.59935,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272695649,c004a13b-494b-40a4-a4f2-7ce6e07470cd,,Южный административный округ,район Орехово-Борисово Южное,"город Москва, Ясеневая улица, дом 4",188,скамья для собаководов,урна,,,,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.706401,55.605482,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272695650,697e76ea-cbd5-4da7-80e1-685c4e6fc455,,Южный административный округ,район Орехово-Борисово Южное,"город Москва, Шипиловский проезд, дом 59, корпус 2",225,бум для собак,горка-лестница (без перил),скамья для собаководов,,,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.744656,55.605829,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272695651,3d6b46a6-cee3-4c28-acdc-470dd058c9e0,,Южный административный округ,район Орехово-Борисово Южное,"город Москва, Тамбовская улица, дом 1",425,бум для собак,горка-лестница (без перил),полоса препятствий,скамья для собаководов,тренировочный снаряд с покрышкой,урна,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.741946,55.598907,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272695652,c17bc4c4-ee13-4c74-8422-e5434076b3d6,,Южный административный округ,район Орехово-Борисово Южное,"город Москва, Гурьевский проезд, дом 9, корпус 1",600,барьер тройной,бум для собак,горка-лестница (без перил),скамья для собаководов,урна,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.729002,55.60746,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272695653,faae5091-5e23-4d09-84b0-aadcce5b1eea,,Южный административный округ,район Орехово-Борисово Южное,"город Москва, Воронежская улица, дом 8, корпус 4",500,бум для собак,горка-лестница (без перил),горка-мостик А-форма,скамья для собаководов,,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.729915,55.623434,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272695654,db55c5fc-b78c-48a3-96f6-21e4fe228c2e,,Южный административный округ,район Зябликово,"город Москва, Ореховый проезд, дом 19",700,бум для собак,скамья для собаководов,,,,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.656513,55.642201,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272695655,9b86e590-f01a-4750-8e8f-a9d981977c06,,Южный административный округ,район Москворечье-Сабурово,"город Москва, Пролетарский проспект, дом 17, корпус 1",365,барьер одинарный,бум для собак,вышка-лестница (с перилами),скамья для собаководов,урна,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.67842,55.639348,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272695656,3ce83303-70aa-45fe-a7ed-ab2a77e535fe,,Южный административный округ,район Москворечье-Сабурово,"город Москва, Кантемировская улица, дом 4, корпус 3",464,барьер одинарный,бум для собак,скамья для собаководов,,,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.655154,55.647999,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272695657,2aceb8e9-4752-45c9-b5d1-bdd30b76d592,,Южный административный округ,район Москворечье-Сабурово,"город Москва, Пролетарский проспект, дом 2",457,бум для собак,горка-лестница (без перил),скамья для собаководов,,,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.683363,55.631746,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272695658,f3b22a8e-7752-43d2-98a0-36335c16cfd3,,Южный административный округ,район Царицыно,"город Москва, Каспийская улица, дом 4",300,барьер одинарный,бум для собак,вышка-лестница (с перилами),скамья для собаководов,урна,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.677059,55.626467,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272695659,92f1fc67-6a13-4023-8056-378e56f0e1ac,,Южный административный округ,район Царицыно,"город Москва, Каспийская улица, дом 18, корпус 1",300,барьер одинарный,бум для собак,вышка-лестница (с перилами),скамья для собаководов,урна,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
37.646527,55.632942,Point,2663,1,95,,Префектура Южного административного округа города Москвы,272695660,428e994d-6da0-4400-8572-8bb6c6d6dcce,,Южный административный округ,район Царицыно,"город Москва, Промышленная улица, дом 3",750,бум для собак,вышка-лестница (с перилами),скамья для собаководов,урна,,,,,,,нет,да,понедельник,круглосуточно,вторник,круглосуточно,среда,круглосуточно,четверг,круглосуточно,пятница,круглосуточно,суббота,круглосуточно,воскресенье,круглосуточно,Feature,,,,,,,,,,,,,,,,
