geometry/coordinates/0,geometry/coordinates/1,geometry/type,properties/DatasetId,properties/VersionNumber,properties/ReleaseNumber,properties/RowId,properties/Attributes/Name,properties/Attributes/global_id,properties/Attributes/AdmArea,properties/Attributes/District,properties/Attributes/DescriptionLocation,properties/Attributes/Address,properties/Attributes/EventDate,properties/Attributes/TIME,properties/Attributes/PaymentInfo,type
37.708584457671456,55.607927329025046,Point,2249,1,25,,Изостудия «Веселая кисточка»,840254870,Южный административный округ,район Орехово-Борисово Южное,"ГБУК г. Москвы «ТКС «Орехово», Центр творчества «Московские окна»","улица Домодедовская, дом 24, корпус 2",В течение года,Подробное расписание на сайте http://tks-orehovo.ru,Платно,Feature
37.451618,55.779813,Point,2249,1,25,,Студия эстрадного танца «Алексана»,861097994,Северо-Западный административный округ,район Хорошёво-Мнёвники,ГБУК г. Москвы «Дом культуры «Берендей»,"проспект Маршала Жукова, дом 76, рядом с Живописным мостом и Серебряным Бором","Понедельник, среда, пятница","Пн. 18:45-19:30, ср. 15:30-20:45, пт. 15:30-20:15",Платно,Feature
37.42913335581944,55.84888594667339,Point,2249,1,25,,"Школа-студия Андрея Уварова «Ступени». Набор в студию идет по двум направлениям: 1) живопись для малышей (от 2 до 5 лет) - занятия живописью в игровой форме, развивающие игры, лепка из глины; 2) живопись и основы мастерства (от 5 до 11 лет) - обучение основам живописи и композиции (акрил, гуашь, масло). Продолжительность занятия 1 час.",841846246,Северо-Западный административный округ,район Южное Тушино,ГБУК г.Москвы «Выставочный зал «Тушино»,"бульвар Яна Райниса, дом 19, корпус 1","Еженедельно, воскресенье",с 10:00 до 14:30,Платно,Feature
37.70136759391745,55.622964240865585,Point,2249,1,25,,Детско-родительский клуб «Вдохновение»,840256055,Южный административный округ,район Орехово-Борисово Северное,"ГБУК г. Москвы «ТКС «Орехово», Эстетический центр «Вдохновение»","улица Маршала Захарова, дом 10, корпус 1",В течение года,Подробное расписание на сайте http://tks-orehovo.ru,Платно,Feature
37.61017,55.712847,Point,2249,1,25,,"Художественная студия «Формула авангарда». Дети знакомятся с искусством ХХ века, с экспериментами и открытиями, сделанными Кандинским, Матюшиным, Пикассо, Раушенбергом, Малевичем, Клее, Родченко и другими ключевыми фигурами модернизма. В этом году перед учениками студии будут стоять конкретные темы и задачи, так ребята узнают много нового об использовании точек, линий и решеток, научаться работать с текстурами и цветом, будут создавать плакаты, макеты и коллажи и делать много других интересных заданий.",861098416,Южный административный округ,Даниловский район,"ГБУК г. Москвы «Объединение «ВЗ Москвы», Галерея «На Шаболовке»","улица Серпуховский Вал, дом 24, корпус 2","Вторник, суббота. Сентябрь – июнь",В 16:00;12:00,Платно 650 руб.),Feature
37.74931727116393,55.731260432372686,Point,2249,1,25,,Фольклорный ансамбль «Лапоточки»,840256095,Юго-Восточный административный округ,Нижегородский район,ГБУК г. Москвы «Территориальная клубная система «Спутник»,"Орехово-Зуевский проезд, дом 10, метро «Рязанский проспект», трол. 63, авт. 143, 279, 429 до остановки «Плодоовощное объединение»",Круглогодично,С 18:00 до 19:00,Платно,Feature
37.57141307242135,55.82441043944834,Point,2249,1,25,,"Студия изобразительного и декоративно-прикладного искусства: занятия творчеством для детей от 3,5 до 10 лет. В программе занятий: рисунок, живопись, натюрморт, акварель, гуашь, карандаш, эскиз, набросок, пластилинография и др.",840257487,Северный административный округ,Тимирязевский район,ГБУК г. Москвы «Центр культуры «Гармония»,"Дмитровское шоссе, дом 25, корпус 1","Каждый понедельник, вторник и среду",С 10:15-11:00; 18:00-19:30,Платно,Feature
37.454858626983565,55.684069877168604,Point,2249,1,25,,Клуб «Мозаика»,840251141,Западный административный округ,район Очаково-Матвеевское,ГБУК г. Москвы «Территориальная клубная система «Планета»,"улица Наташи Ковшовой, дом 5/2","Понедельник - Пятница, Суббота","10.00-21.00,11.00-18.00",-,Feature
37.50509756183176,55.8159080821135,Point,2249,1,25,,«Веселые гномы» кружок развития интеллектуальных способностей,861097984,Северный административный округ,Войковский район,"ГБУК г. Москвы «ЦБС САО», Библиотека № 21","улица Космонавта Волкова, дом 3","Вторник, четверг",С 16:00 до 20:00,Платно,Feature
37.671741513692,55.672323014263,Point,2249,1,25,,Площадка детская игровая,64603624,Южный административный округ,район Нагатинский Затон,"МГОМЗ, Территория «Коломенское», Ярмарочная площадь","проспект Андропова, дом 39",Круглогодично,Ежедневно по времени работы территории,Вход бесплатный,Feature
37.74163882208999,55.6860406108981,Point,2249,1,25,,Художественная студия «Краски истории»,64604286,Юго-Восточный административный округ,район Люблино,"МГОМЗ, Территория «Люблино»","улица Тихая, дом 23, строение 1, 2, подъезд, 2 этаж",По средам,16:30,Вход платный,Feature
37.446731,55.531642,Point,2249,1,25,,Кружок «Логопед и Я». Занятия по развитию речи для дошкольников.,840244837,Новомосковский административный округ,поселение Воскресенское,"ГБУК г. Москвы «ЦБС «Новомосковская», Библиотека №258 расположена на 1-м этаже жилого дома","поселение Воскресенское, поселок Воскресенское, дом 39","суббота, воскресенье",с 11:00 до 19:00,платно,Feature
37.814688,55.732144,Point,2249,1,25,,Детская площадка №2,861098188,Восточный административный округ,район Вешняки,"ГАУК г.Москвы «Перовский парк культуры и отдыха», парк у прудов «Радуга», пересечение улицы Юности и аллеи Жемчуговой","Площадка расположена со стороны аллеи Жемчуговой, у Итальянского пруда",ежедневно,круглосуточно,бесплатно,Feature
37.53309482208975,55.88414632012442,Point,2249,1,25,,Кружок «Развивайка»,840229020,Северный административный округ,Дмитровский район,"ГБУК г. Москвы «ЦБС САО», Библиотека № 30","улица Софьи Ковалевской, дом 10, корпус 1","Вторник, четверг",С 17:10 до 18:10,Платно,Feature
37.5747008306883,55.840291444698956,Point,2249,1,25,,Школа Маленького Художника,861098119,Северный административный округ,Тимирязевский район,ГБУДО г. Москвы «Тимирязевская детская художественная школа»,"Дмитровское шоссе, дом 34, корпус 2","Вторник, среда, четверг, пятница",с 09:30 до 12:15 в зависимости от групп,Платная,Feature
37.751502,55.781757,Point,2249,1,25,,Тир,837586116,Восточный административный округ,район Измайлово,ГАУК г. Москвы «Измайловский Парк культуры и отдыха»,"Народный проспект, дом17, корпус 1, строение 2, Северная часть парка",Среда-воскресенье,"Среда-пятница -16:00-21:00, выходные - 11:00-21:00",Платно,Feature
37.530155702549,55.882130227763,Point,2249,1,25,,Детская игровая площадка,64611475,Северный административный округ,Дмитровский район,"ГАУК города Москвы «Лианозовский парк культуры и отдыха», на территории парка «Ангарские пруды»,","Ангарская улица, дом 51",Круглогодично,С 07:00 до 23:00,Вход свободный,Feature
37.534316002654336,55.66562564547969,Point,2249,1,25,,Детская площадка,859822683,Юго-Западный административный округ,Обручевский район,"ГАУК г.Москвы «Усадьба Воронцово», Воронцовский парк, на южной аллее (южный луч)",улица Воронцовские Пруды,круглогодично,с 08:00 до 23:00,вход бесплатный,Feature
37.819244,55.708227,Point,2249,1,25,,"Студия раннего развития «Познай-ка». Младшая группа: комплексное развитие ребенка от 1 года до 3 лет. Старшая группа: подготовка к школе для детей от 3,5 лет до 5 лет.",841846262,Юго-Восточный административный округ,район Выхино-Жулебино,"ГБУК г. Москвы «Объединение «ВЗ Москвы», Галерея «Выхино»","улица Ташкентская, дом 9","Январь-май, сентябрь-декабрь","Вторник, четверг: с 09:30, 10:30","Разовое-600 руб. и 650 руб., абонемент-4400 руб.",Feature
37.327463081019985,55.55035579427992,Point,2249,1,25,,Кружок «Логопед – волшебник». Занятия по развитию речи для дошкольников.,861097977,Новомосковский административный округ,поселение Филимонковское,"ГБУК г. Москвы «ЦБС «Новомосковская», Библиотека №262","поселение Филимонковское, посёлок Марьино, дом 3, располагается на 2 этаже Центра культуры и спорта «Филимонковское»","Вторник, четверг, суббота, воскресенье",С 16:00 до 18:30,Платно,Feature
37.46735438418636,55.854223213289615,Point,2249,1,25,,Детская площадка,841874153,Северный административный округ,район Левобережный,"Парк «Северного речного вокзала», на территории парка","Ленинградское шоссе, дом 51",Круглогодично,с 06:00 до 24:00,Бесплатно,Feature
37.538799,55.613768,Point,2249,1,25,,Студия «Гитара»,861101723,Юго-Западный административный округ,район Ясенево,ГБУК г.Москвы «КЦ «Вдохновение»,"Литовский бульвар, дом 7","Вторник, Среда, Пятница, Воскресение",14:00-21:00 (индивидуально),Платно,Feature
37.661448074728966,55.741199545768055,Point,2249,1,25,,Водная детская игровая площадка,837584737,Центральный административный округ,Таганский район,ГАУК г. Москвы ПКиО «Таганский»,"улица Таганская, дом 15А, строение 1, Детская территория (слева от Центрального входа со стороны Таганской улицы)","Весна, лето, осень",С 07.00 до 23.00,Вход свободный,Feature
37.82070657937608,55.75882267140494,Point,2249,1,25,,"Студия раннего развития «Мяч» (1,5-4 года)",840248033,Восточный административный округ,район Новогиреево,ГБУК г. Москвы «Культурный центр «Ивановский»,"Свободный проспект, дом 19","Вторник, пятница","С 10.00-11.00 (1,5-2 года); 11.00-12.00 (2-3 года); 12.00-13.00 (3-4 года)",Платно,Feature
37.772698,55.740856,Point,2249,1,25,,Детская площадка №2,840245440,Восточный административный округ,район Перово,"ГАУК г.Москвы «Перовский парк культуры и отдыха», детская площадка расположена со стороны улицы Лазо","улица Лазо, владение 7",ежедневно,круглосуточно,бесплатно,Feature
37.436942604108964,55.74499548205204,Point,2249,1,25,,Баскетбольная площадка,840257788,Западный административный округ,район Филёвский Парк,ГАУК г. Москвы «Парк культуры и отдыха «Фили»,"Суворовский парк, владение 32",Ежедневно,Круглосуточно,Бесплатно,Feature
37.451618,55.779813,Point,2249,1,25,,Робототехника «БиномНьютона»,861098029,Северо-Западный административный округ,район Хорошёво-Мнёвники,ГБУК г. Москвы «Дом культуры «Берендей»,"проспект Маршала Жукова, дом 76, рядом с Живописным мостом и Серебряным бором","Вторник, четверг",С 18:00-19:30,Платно,Feature
37.639815,55.82311,Point,2249,1,25,,"Клуб «Космический отряд». Для школьников от 9 лет. Цель программы: знакомство с основами астрофизики и космонавтики, образцами инженерно-конструкторской деятельности и историей развития отечественной космической техники. Формирование современного представления о Вселенной и взаимодействии человека с окружающей средой.",841846267,Северо-Восточный административный округ,Останкинский район,ГБУК г. Москвы «Мемориальный музей космонавтики»,"проспект Мира, дом 111",Четверг,"Первая группа с 18:00 до 19:30, вторая группа с 19:00 до 20:30","Платная, по предварительной записи",Feature
37.538799,55.613768,Point,2249,1,25,,Площадка «Настольный теннис»,851265461,Юго-Западный административный округ,район Ясенево,ГБУК г.Москвы «Культурный центр «Вдохновение»,"Литовский бульвар, дом 7","Вторник, пятница",с 18:00 до 20:00,бесплатно,Feature
37.68381876686466,55.61668412888245,Point,2249,1,25,,Интерактивная программа «День рождения в музее»,840249228,Южный административный округ,район Орехово-Борисово Северное,ГБУК г. Москвы ГМЗ «Царицыно»,"улица Дольская, дом 1",Со вторника по воскресенье,В часы работы музея,Платно,Feature
37.92241983334309,55.68381091786463,Point,2249,1,25,,«Жемчужины» - детский коллектив танцевальной ритмики,861098216,Юго-Восточный административный округ,район Некрасовка,ГБУК г. Москвы «Дом культуры «Заречье»,"улица 1-я Вольская, дом 11","Вторник, четверг",С 16:00-17; 16:00-17:00,Платно,Feature
37.597181,55.746507,Point,2249,1,25,,"Акция ""Осень в городе"" в музее ""Дом Бурганова"". Для школьников младших и средних классов. Программа включает экскурсию по музею и мастер-класс по рисованию или скульптуре.",836083821,Центральный административный округ,район Хамовники,ГБУК города Москвы «Московский государственный музей «Дом Бурганова»,"Большой Афанасьевский переулок, дом 15 строение 9, шаговая доступность от м. Кропоткинская, Арбатская, Смоленскаяг",Сентябрь-ноябрь,По предварительной записи,Платная,Feature
37.590084,55.750722,Point,2249,1,25,,Мемориальный музей А.Н.Скрябина,859822574,Центральный административный округ,район Арбат,ГБУК г. Москвы «Мемориальный музей А.Н. Скрябина»,"Большой Николопесковский переулок, дом 11","Ежедневно, кроме понедельника и вторника",В часы работы Музея,Экскурсия,Feature
37.725801,55.62419,Point,2249,1,25,,Хореографическая студия «Сюрприз»,840253890,Южный административный округ,район Орехово-Борисово Северное,"ГБУК г. Москвы «ТКС «Орехово», Районный культурно-досуговый центр «Созвездие»","Борисовский проезд, дом 22, корпус 1, строение 2",В течение года,Подробное расписание на сайте http://tks-orehovo.ru,Платно,Feature
37.5661337546308,55.81149438009829,Point,2249,1,25,,«Ступенька к знаниям» кружок развития интеллектуальных способностей,840227912,Северный административный округ,Тимирязевский район,"ГБУК г. Москвы «ЦБС САО», Библиотека № 23","улица Астрадамская, дом 4","Вторник, пятница",С 17:00 до 18:45,Платно,Feature
37.581702822089966,55.79368326593791,Point,2249,1,25,,Студия «Яркая жизнь»,840230358,Северный административный округ,Савёловский район,"ГБУК г. Москвы «ЦБС САО», Библиотека № 40","улица Вятская, дом 3","Понедельник, среда",С 16:00 до 18:00,Платно,Feature
37.531191468156,55.887874053029,Point,2249,1,25,,Детская игровая площадка,64611581,Северный административный округ,Дмитровский район,"ГАУК города Москвы «Лианозовский парк культуры и отдыха», на территории Парка «Вагоноремонт»","улица Лобненская, дом 13Б",Круглогодично,С 07:00 до 23:00,Вход свободный,Feature
37.660572095909,55.765677432782,Point,2249,1,25,,Сад имени Баумана: семейный центр СитиКидс,64601364,Центральный административный округ,Басманный район,"ГАУК города Москвы «Сад культуры и отдыха имени Н.Э. Баумана», Павильон 2","Старая Басманная улица, дом 15, строение 3",Круглогодично,"Пн и Ср с 8:30 до 19:00, Вт и Чт с 8:30 до 20:00, Пт с 8:30 до 21:00, Сб с 9:30 до 18:00",Вход на занятия по записи,Feature
37.5713,55.682818,Point,2249,1,25,,Кинотеатр «Салют»,861098384,Юго-Западный административный округ,Академический район,"ГБУК г.Москвы «Московское кино», кинотеатр «Салют»","улица Кедрова, дом 14, корпус 3",В течение года,С 9:00 до 22:30,Бесплатно,Feature
37.639815,55.82311,Point,2249,1,25,,"«Конструкторское бюро «Восток». Для детей от 9 лет. Цель программы: введение в культуру инженерно-конструкторской деятельности. Знакомство с основами электротехники, компьютерного программирования и 3D моделирования. Сроки реализации программы: три учебных года­.",841846271,Северо-Восточный административный округ,Останкинский район,ГБУК г. Москвы «Мемориальный музей космонавтики»,"проспект Мира, дом 111",Суббота,Согласно расписанию на сайте. Группы с 10:00 до 18:00,"Платная, по предварительной записи",Feature
37.48870399140141,55.776537543357875,Point,2249,1,25,,Литературно-художественный клуб «Зелёная лампа»,861098396,Северо-Западный административный округ,район Хорошёво-Мнёвники,"ГБУК г. Москвы «ЦБС СЗАО», Библиотека № 235","улица Демьяна Бедного, дом 16",1 раз в неделю,С 13:00 -14:00,Бесплатно,Feature
37.599786,55.774472,Point,2249,1,25,,"Концертно-образовательный цикл ""Предчувствие будущего"": Выпускники струнного отделения МГКМИ имени Ф.Шопена",841925015,Центральный административный округ,Тверской район,Прокофьевский зал ВМОМК имени М.И.Глинки,"ул. Фадеева, д.4",18 мая 2018 г.,18:00,Вход свободный,Feature
37.62435386871697,55.75420938628662,Point,2249,1,25,,Мастер-классы «Модный коллаж» (для детей от 8 лет и взрослых).,841846234,Центральный административный округ,Тверской район,ГБУК г. Москвы «Музейно-выставочный центр «Музей Моды»,"Гостиный двор, улица Ильинка, дом 4, подъезд 1, 2 этаж",Мастер-классы проводятся несколько раз в месяц,Расписание доступно на сайте музея,Стоимость участия - от 350 р.,Feature
37.80554118650807,55.67524537661537,Point,2249,1,25,,"Любительское объединение «Киноклуб». Пропаганда русского языка как государственного языка Российской Федерации; -	развитие и продвижение интереса к киноискусству, литературе и произведениям, легшим в основу кино-шедевров; - формирование интереса к киноискусству как части общечеловеческой культуры; -	эстетическое развитие личности.",840250790,Юго-Восточный административный округ,район Люблино,"ГБУК г. Москвы «ЦБС ЮВАО», Библиотека № 105","улица Головачева, дом 3, корпус 2",С января 2018 по май 2018,С 15:00 до 17:00 2 раза в месяц по воскресеньям,Бесплатно,Feature
37.827842,55.731061,Point,2249,1,25,,Детская площадка №3,840247931,Восточный административный округ,район Вешняки,"ГБУК г.Москвы «Перовский парк культуры и отдыха», Парк у прудов «Радуга», пересечение улицы Юности и аллеи Жемчуговой",Площадка расположена со стороны улицы Вешняковской,ежедневно,круглосуточно,бесплатно,Feature
37.490281,55.74677,Point,2249,1,25,,Пункт проката спортивного инвентаря,837586962,Западный административный округ,район Филёвский Парк,"ГАУК г.Москвы «Парк культуры и отдыха «Фили», в зоне детских аттракционов","улица Большая Филевская, дом 22, строение 13",Ежедневно,с 10-00 до 22-00,Платная,Feature
37.656170934024,55.655868774875,Point,2249,1,25,,Художественная студия «Краски истории»,64604288,Южный административный округ,район Нагатинский Затон,"МГОМЗ, Территория «Коломенское» Дворец царя Алексея Михайловича. Терем старших царевен","проспект Андропова, дом 39, стр. 69",По воскресеньям,12:00,Вход платный,Feature
37.805498271163785,55.675263564870086,Point,2249,1,25,,Коллектив художественной гимнастики «Пируэт»,840254721,Юго-Восточный административный округ,район Люблино,ГБУК г. Москвы «Территориальная клубная система «Спутник»,"улица Головачева, дом 3, корпус 2, метро «Люблино», последний вагон из центра, выход в сторону ТК «Москва», авт. 242, 228, 54 до остановки «ул. Головачева дом 7»",Круглогодично,С 18:00 до 19:00,Платно,Feature
37.6669240330653,55.737569664477846,Point,2249,1,25,,Стадион,837584630,Центральный административный округ,Таганский район,ГАУК г. Москвы ПКиО «Таганский»,"улица Таганская, дом 40-42, Основная территория (справа от входа со стороны Тихого тупика)",Круглогодично,"С 07.00 до 23.00, зимой - с 10.00 до 23.00 (каток)","Вход свободный, зимой - по билетам (каток)",Feature
37.701736,55.624916,Point,2249,1,25,,Изостудия «Колорит»,840255074,Южный административный округ,район Орехово-Борисово Северное,"ГБУК г. Москвы «ТКС «Орехово», Центр искусств и художественных ремесел","улица Маршала Захарова, дом 8, корпус 3",В течение года,Подробное расписание на сайте http://tks-orehovo.ru,Платно,Feature
37.487828466270074,55.79070600782991,Point,2249,1,25,,«Читайте сами. Читайте с нами»,840252461,Северо-Западный административный округ,район Щукино,"ГБУК г. Москвы «ЦБС СЗАО», Детская библиотека № 244","улица Народного Ополчения, дом 37, корпус 1",1 раз в месяц,С 13:30 до 14:30,Бесплатно,Feature
37.4253409325407,55.73432282075586,Point,2249,1,25,,Клуб «Акварель»,861098104,Западный административный округ,район Кунцево,ГБУК г. Москвы «КЦ «Рублево»,"улица Полоцкая, дом 16","Ежедневно, кроме воскресенья",с 13:00 до 21:00,Платно/бесплатно,Feature
37.668145381614444,55.64610051451383,Point,2249,1,25,,Детский театр эстрадной песни «Мечта»,861098261,Южный административный округ,район Москворечье-Сабурово,ГБУК г. Москвы «Творческий центр «Москворечье»,"Каширское шоссе, дом 52","Вторник, среда, пятница, воскресение",В 17:00/12:00,Занятия,Feature
37.585871,55.747535,Point,2249,1,25,,Игровая интерактивная экскурсия «Здесь когда-то Пушкин жил…»,840243727,Центральный административный округ,район Арбат,"ГБУК г. Москвы «Государственный музей А.С. Пушкина», филиал «Мемориальная квартира А.С. Пушкина на Арбате»","улица Арбат, дом 53",Ежедневно,"Ср, Пт, Сб, Вс - с 10.00 до 18.00 ч.; чт - с 12.00 до 21.00 ч.; Пн,вт. - выходной",Платная форма посещения по билетам.,Feature
37.782898,55.795757,Point,2249,1,25,,Библиотека,840242042,Восточный административный округ,район Измайлово,"ГБУК г.Москвы «ЦБС ВАО», Библиотека № 85",улица 3-я Парковая. дом 26/2,круглогодично,12.00-20.00,свободная,Feature
37.819244,55.708227,Point,2249,1,25,,"Школа актерского мастерства и художественного слова. Программа: обучение начальным азам актерского мастерства и дикторского искусства, общее культурологическое, художественное и личностное развитие.",841846264,Юго-Восточный административный округ,район Выхино-Жулебино,"ГБУК г. Москвы «Объединение «ВЗ Москвы», Галерея «Выхино»","улица Ташкентская, дом 9","Январь-май, сентябрь-декабрь","Среда, пятница, воскресенье с 15:00 до 17:00",750 руб.,Feature
37.74610406745886,55.70205873242073,Point,2249,1,25,,"Клуб любителей природы «Живая планета». Привлечение в библиотеку новых читателей; - расширение кругозора и любознательности у детей; - формирование экологической культуры у дошкольников и младших школьников; - вовлечение детей в решение задач окружающей среды, приобщение к активному ""общению с природой""; - воспитание любви и бережного отношения к природе через научно-познавательную и художественную литературу; - знакомство с многообразием животного мира и его особенностями; - развитие доброго и внимательного отношения к животным; - получение необходимых знаний и навыков по уходу за домашними питомцами; - знакомство с литературой о природе и её обитателях; - развитие внимания, памяти, логического мышления детей; - обогащение словарного запаса, развитие связной речи детей; - обучение умению сравнивать, анализировать, делать обобщения; - возможность общения детей, не посещающих детский сад, со сверстниками; - взаимообогащение детей и родителей при совместной творческой деятельности.",840248383,Юго-Восточный административный округ,район Текстильщики,"ГБУК г. Москвы «ЦБС ЮВАО», Детская библиотека № 128 - Культурный центр М.А. Шолохова","улица 8-я Текстильщиков, дом 14",С января 2018 по май 2018 2 и 4 суббота месяца,С 12:00 до 13:00,Бесплатно,Feature
37.660728637229,55.766629394441,Point,2249,1,25,,Сад имени Баумана: творческая студия для детей «МиМиДомик»,64601366,Центральный административный округ,Басманный район,"ГАУК города Москвы «Сад культуры и отдыха имени Н.Э. Баумана», Павильон 15","Старая Басманная улица, дом 15",Круглогодично,"Пн-Пт с 10:00 до 19:00, Сб-Вс с 11:00 до 20:00",Вход на занятия по записи,Feature
37.76455499999999,55.82419907913284,Point,2249,1,25,,Студия общего развития «Умнички» (3-4 года),840229845,Восточный административный округ,район Метрогородок,ГБУК г. Москвы «Клуб «Лицей»,"улица Николая Химушина, дом 17, корпус 3, 1 этаж, кабинет 107",Вторник,С 18:30 до 19:15,Платно,Feature
37.726116,55.808933,Point,2249,1,25,,Хоровая студия «Соловушка» (4-10 лет),840233467,Восточный административный округ,район Богородское,ГБУК г. Москвы «Клуб «Лицей»,"бульвар Маршала Рокоссовского, дом 3, вход со двора, 1 этаж, зал",Вторник,"С 16:30 до 17:15, с 17:15 до 18:00",Бесплатно,Feature
37.39201214351608,55.648601658280356,Point,2249,1,25,,Клуб «Дельта»,840251082,Западный административный округ,район Солнцево,ГБУК г.Москвы «Территориальная клубная система «Солнцево»,"улица Богданова, дом 54",Круглогодично,Понедельник-суббота с 10:00 до 22:00; воскресенье с 10:00 до 19:00,"Бесплатно, платно",Feature
37.554678010193,55.795716458425,Point,2249,1,25,,Детская игровая площадка,64603614,Северный административный округ,район Аэропорт,"ГАУК города Москвы «Лианозовский парк культуры и отдыха», Петровский парк, на территории парка","Ленинградский проспект, дом 40",Круглогодично,С 07:00 до 23:00,Вход бесплатный,Feature
37.546938,55.743907,Point,2249,1,25,,"«Урок доброты: путешествие в волшебный мир кошек». Что может быть интереснее спектакля с участием кошек? Ответ очень прост – путешествие в настоящую сказку! Театр Куклачева приглашает к себе всех, кто любит животных, для участия в экскурсионной программе «Путешествие в волшебный мир кошек». У детей и их родителей будет уникальная возможность посетить хрустальный замок, где живут кошки-артисты театра, где все так по-настоящему, где царят любовь и взаимопонимание, а между человеком и кошкой сложились такие нежные и трогательные отношения! Также в программе – экскурсия по музею театра, где хранятся сотни уникальных экспонатов из разных уголков мира, подарки знаменитых людей планеты, призы и награды Юрия и Дмитрия Куклачевых. Также в программе урок жонглирования и песочное шоу от Екатерины Куклачевой.",861098110,Западный административный округ,район Дорогомилово,ГБУК г. Москвы «Театр кошек Куклачева»,"Кутузовский проспект, дом 25",По мере набора группы,Время уточняется,Платно,Feature
37.721004,55.609039,Point,2249,1,25,,"Шахматный кружок «Белая ладья». В программе:научить правилам игры в шахматы;научить ставить основные простые маты;научить проводить простые тактические комбинации; овладеть навыком разыгрывания простых окончаний; научить ставить маты ферзём, двумя ладьями; научить проводить пешку в ферзи при помощи короля; научить ставить простые «Двойные удары». Возраст: от 6 лет.",840252755,Южный административный округ,район Орехово-Борисово Южное,ГБУК г. Москвы «Государственный экспериментальный Центр культуры и искусства «Авангард»,"улица Генерала Белова, дом 18","Пятница, суббота",В 20:00,Платно,Feature
37.7988984232784,55.63819109655926,Point,2249,1,25,,Клуб любителей шейпинга «Камелия»,841556252,Юго-Восточный административный округ,район Капотня,ГБУК г. Москвы «Дворец культуры «Капотня»,"2-й квартал Капотни, дом 20А","Понедельник, четверг",с 10:00 до 21:00,Бесплатно/платно,Feature
37.59771798280308,55.74363772964318,Point,2249,1,25,,Театрализованная интерактивная программа «Неделя детской книги»,840249866,Центральный административный округ,район Хамовники,ГБУК г. Москвы «Государственный музей А.С. Пушкина»,"улица Пречистенка, дом 12/2, Основное здание, вход со стороны Хрущевского переулка","Ежегодно. Март-апрель. Даты, согласно расписанию.",Сеансы: 10.30; 13.00; 15.30,Платно,Feature
37.594881,55.772046,Point,2249,1,25,,«Конфетки-Бараночки!»,841556162,Центральный административный округ,Тверской район,"ГБУК г. Москвы «Мемориальный музей А.Н. Скрябина», «Музей русской гармоники А.Мирека»",2-я Тверская-Ямская улица. дом 18,Апрель - май,"По предварительной записи - группы на 11:00, 13:00, 15:00 часов",Организованные группы,Feature
37.742633253967085,55.66351523083046,Point,2249,1,25,,"Фото–выставка «Мастер – ученик». Выставка посвящена празднованию Дня учителя. Гостям Культурного Центра будет показана ретроспективная фото-выставка, отображающая преемственность поколений. От мастера – к ученику. Фото-выставка будет отображать историческое развитие творческих коллективов Культурного центра им. И.М. Астахова.",840236898,Юго-Восточный административный округ,район Люблино,ГБУК г. Москвы «Культурный центр имени И.М. Астахова»,"улица Люблинская, дом 149",С 05.10.2018 до 12.10.2018,С 10:00 до 22:00,Бесплатно,Feature
37.798887694442605,55.638209302240845,Point,2249,1,25,,Детский вокальная ансамбль «Золотой ключик»,841556243,Юго-Восточный административный округ,район Капотня,ГБУК г. Москвы «Дворец культуры «Капотня»,"2-й квартал Капотни, дом 20А","Понедельник, среда",с 18:00 до 21:00,Бесплатно/платно,Feature
37.57624137832601,55.68642643910689,Point,2249,1,25,,Студия мультипликации «Анимакот»,840238000,Юго-Западный административный округ,Гагаринский район,"ГБУК г. Москвы «ЦБС ЮЗАО», Библиотека № 178","улица Дмитрия Ульянова, дом 24",Сезон,С 14:00 до 17:00,Платно,Feature
37.45155899140148,55.77985230207586,Point,2249,1,25,,Московский городской творческий коллектив «Хор под руководством Ольги Островской»,861098027,Северо-Западный административный округ,район Хорошёво-Мнёвники,ГБУК г. Москвы «Дом культуры «Берендей»,"проспект Маршала Жукова, дом 76, рядом с Живописным мостом и Серебряным бором","Вторник, среда, пятница, суббота","Вт., пт.: 15:30-20:00, ср.: 16:00-20:00, сб.: 12:30-14:00",Платно,Feature
