"id";"tag";"geom";"data_source"
"4999";"children_leisure";"POINT (37.56739551786006 55.567710504469744)";"data.mos"
"5000";"children_leisure";"POINT (37.638889 55.806828)";"data.mos"
"5001";"children_leisure";"POINT (37.400035932540156 55.64576598929215)";"data.mos"
"5002";"children_leisure";"POINT (37.626043 55.733604)";"data.mos"
"5003";"children_leisure";"POINT (37.57061201319 55.899532272699)";"data.mos"
"5004";"children_leisure";"POINT (37.219897 55.989688)";"data.mos"
"5005";"children_leisure";"POINT (37.68323 55.869723)";"data.mos"
"5006";"children_leisure";"POINT (37.52695309458086 55.8393694676649)";"data.mos"
"5007";"children_leisure";"POINT (37.677089279762214 55.79878299996836)";"data.mos"
"5008";"children_leisure";"POINT (37.46905443585821 55.85364163144725)";"data.mos"
"5009";"children_leisure";"POINT (37.56259713491788 55.86932065425835)";"data.mos"
"5010";"children_leisure";"POINT (37.59772334722121 55.74364075574205)";"data.mos"
"5011";"children_leisure";"POINT (37.66615155686894 55.73855024934835)";"data.mos"
"5012";"children_leisure";"POINT (37.396506 55.651247)";"data.mos"
"5013";"children_leisure";"POINT (37.600891 55.756928)";"data.mos"
"5014";"children_leisure";"POINT (37.668974 55.769054)";"data.mos"
"5015";"children_leisure";"POINT (37.587577644180094 55.8675596233894)";"data.mos"
"5016";"children_leisure";"POINT (37.34379371163909 55.64635295732454)";"data.mos"
"5017";"children_leisure";"POINT (37.581659906745834 55.793695354536155)";"data.mos"
"5018";"children_leisure";"POINT (37.819244 55.708227)";"data.mos"
"5019";"children_leisure";"POINT (37.33065 55.658708)";"data.mos"
"5020";"children_leisure";"POINT (37.682359 55.683386)";"data.mos"
"5021";"children_leisure";"POINT (37.59773944047504 55.74361957331432)";"data.mos"
"5022";"children_leisure";"POINT (37.613251 55.794796)";"data.mos"
"5023";"children_leisure";"POINT (37.64416348710202 55.77654019318123)";"data.mos"
"5024";"children_leisure";"POINT (37.783280720237585 55.70836386425979)";"data.mos"
"5025";"children_leisure";"POINT (37.819244 55.708227)";"data.mos"
"5026";"children_leisure";"POINT (37.453675398177296 55.85579616656824)";"data.mos"
"5027";"children_leisure";"POINT (37.82759465641373 55.76715058144248)";"data.mos"
"5028";"children_leisure";"POINT (37.396506 55.651247)";"data.mos"
"5029";"children_leisure";"POINT (37.668614218245196 55.738601361994334)";"data.mos"
"5030";"children_leisure";"POINT (37.77168163194601 55.74303979990647)";"data.mos"
"5031";"children_leisure";"POINT (37.805508999999944 55.675254470740775)";"data.mos"
"5032";"children_leisure";"POINT (37.294915 55.613372)";"data.mos"
"5033";"children_leisure";"POINT (37.72089671163929 55.60905721915026)";"data.mos"
"5034";"children_leisure";"POINT (37.35223088626012 55.639460215055614)";"data.mos"
"5035";"children_leisure";"POINT (37.6641267559576 55.810232142440235)";"data.mos"
"5036";"children_leisure";"POINT (37.793211 55.802103)";"data.mos"
"5037";"children_leisure";"POINT (37.67307047094679 55.79728701130234)";"data.mos"
"5038";"children_leisure";"POINT (37.65885 55.775175)";"data.mos"
"5039";"children_leisure";"POINT (37.705508 55.764303)";"data.mos"
"5040";"children_leisure";"POINT (37.56736869576942 55.56771050436065)";"data.mos"
"5041";"children_leisure";"POINT (37.48876193253998 55.660386092799165)";"data.mos"
"5042";"children_leisure";"POINT (37.726116 55.808933)";"data.mos"
"5043";"children_leisure";"POINT (37.53309482208985 55.88413124456055)";"data.mos"
"5044";"children_leisure";"POINT (37.70166579629488 55.73741154012143)";"data.mos"
"5045";"children_leisure";"POINT (37.775375 55.739594)";"data.mos"
"5046";"children_leisure";"POINT (37.345448863754136 55.60174340467704)";"data.mos"
"5047";"children_leisure";"POINT (37.725801 55.62419)";"data.mos"
"5048";"children_leisure";"POINT (37.66084041467976 55.88826174881017)";"data.mos"
"5049";"children_leisure";"POINT (37.3975155152046 55.65170995417153)";"data.mos"
"5050";"children_leisure";"POINT (37.92243056217892 55.68379576421637)";"data.mos"
"5051";"children_leisure";"POINT (37.294915 55.613372)";"data.mos"
"5052";"children_leisure";"POINT (37.516378483466895 55.819350669612234)";"data.mos"
"5053";"children_leisure";"POINT (37.750457915344114 55.677959717027456)";"data.mos"
"5054";"children_leisure";"POINT (37.70857372883604 55.607936439428094)";"data.mos"
"5055";"children_leisure";"POINT (37.479654 55.772097)";"data.mos"
"5056";"children_leisure";"POINT (37.451618 55.779813)";"data.mos"
"5057";"children_leisure";"POINT (37.595402 55.768264)";"data.mos"
"5058";"children_leisure";"POINT (37.51645484788469 55.796395824225996)";"data.mos"
"5059";"children_leisure";"POINT (37.70858445767204 55.60793643939755)";"data.mos"
"5060";"children_leisure";"POINT (37.597836 55.743553)";"data.mos"
"5061";"children_leisure";"POINT (37.92239301125286 55.68384122499518)";"data.mos"
"5062";"children_leisure";"POINT (37.826715 55.731957)";"data.mos"
"5063";"children_leisure";"POINT (37.453965076750436 55.85517761068458)";"data.mos"
"5064";"children_leisure";"POINT (37.748394 55.786293)";"data.mos"
"5065";"children_leisure";"POINT (37.66718411108355 55.794897296084876)";"data.mos"
"5066";"children_leisure";"POINT (37.67638642327843 55.76812649772708)";"data.mos"
"5067";"children_leisure";"POINT (37.55752 55.729873)";"data.mos"
"5068";"children_leisure";"POINT (37.66816683928645 55.646112649094846)";"data.mos"
"5069";"children_leisure";"POINT (37.608436283406 55.769864746886)";"data.mos"
"5070";"children_leisure";"POINT (37.656901 55.759957)";"data.mos"
"5071";"children_leisure";"POINT (37.92240374008876 55.68382000996549)";"data.mos"
"5072";"children_leisure";"POINT (37.73087349206526 55.71393021379874)";"data.mos"
"5073";"children_leisure";"POINT (37.685493380980716 55.800769400827924)";"data.mos"
"5074";"children_leisure";"POINT (37.538799 55.613768)";"data.mos"
"5075";"children_leisure";"POINT (37.51715053372943 55.85121350497642)";"data.mos"
"5076";"children_leisure";"POINT (37.589994 55.891663)";"data.mos"
"5077";"children_leisure";"POINT (37.548923 55.755302)";"data.mos"
"5078";"children_leisure";"POINT (37.171837 55.987266)";"data.mos"
"5079";"children_leisure";"POINT (37.451588639564285 55.862678063632416)";"data.mos"
"5080";"children_leisure";"POINT (37.15447353372912 55.98954636511688)";"data.mos"
"5081";"children_leisure";"POINT (37.294915 55.613372)";"data.mos"
"5082";"children_leisure";"POINT (37.787570419643224 55.72215862325304)";"data.mos"
"5083";"children_leisure";"POINT (37.819244 55.708227)";"data.mos"
"5084";"children_leisure";"POINT (37.596343445437235 55.75235699436574)";"data.mos"
"5085";"children_leisure";"POINT (37.450351396544434 55.74013829111961)";"data.mos"
"5086";"children_leisure";"POINT (37.454415169311446 55.676462625787806)";"data.mos"
"5087";"children_leisure";"POINT (37.59774480489322 55.74362259941452)";"data.mos"
"5088";"children_leisure";"POINT (37.70858982209012 55.60792732957424)";"data.mos"
"5089";"children_leisure";"POINT (37.721004 55.609039)";"data.mos"
"5090";"children_leisure";"POINT (37.538799 55.613768)";"data.mos"
"5091";"children_leisure";"POINT (37.76125560978624 55.65811069841409)";"data.mos"
"5092";"children_leisure";"POINT (37.58331177546294 55.50345807602415)";"data.mos"
"5093";"children_leisure";"POINT (37.80548754232771 55.675263564876296)";"data.mos"
"5094";"children_leisure";"POINT (37.626879 55.752389)";"data.mos"
"5095";"children_leisure";"POINT (37.720912804893366 55.60905721914409)";"data.mos"
"5096";"children_leisure";"POINT (37.726116 55.808933)";"data.mos"
"5097";"children_leisure";"POINT (37.644252 55.776451)";"data.mos"
"5098";"children_leisure";"POINT (37.591087559524375 55.63806482265411)";"data.mos"
"5099";"children_leisure";"POINT (37.683859 55.616631)";"data.mos"
"5100";"children_leisure";"POINT (37.59223273247144 55.681840802616634)";"data.mos"
"5101";"children_leisure";"POINT (37.50816664418001 55.53817117703223)";"data.mos"
"5102";"children_leisure";"POINT (37.590084 55.750722)";"data.mos"
"5103";"children_leisure";"POINT (37.554834953372826 55.776742676076346)";"data.mos"
"5104";"children_leisure";"POINT (37.396506 55.651247)";"data.mos"
"5105";"children_leisure";"POINT (37.675533192013 55.792987872639)";"data.mos"
"5106";"children_leisure";"POINT (37.572057309956 55.900235619582)";"data.mos"
"5107";"children_leisure";"POINT (37.726116 55.808933)";"data.mos"
"5108";"children_leisure";"POINT (37.781775 55.720662)";"data.mos"
"5109";"children_leisure";"POINT (37.620843771889 55.895263096717)";"data.mos"
"5110";"children_leisure";"POINT (37.652502413829 55.664747723055)";"data.mos"
"5111";"children_leisure";"POINT (37.40521004662666 55.73255737007166)";"data.mos"
"5112";"children_leisure";"POINT (37.587808901052 55.813217958342)";"data.mos"
"5113";"children_leisure";"POINT (37.57062436838887 55.85879779377834)";"data.mos"
"5114";"children_leisure";"POINT (37.764597915344126 55.824215687834744)";"data.mos"
"5115";"children_leisure";"POINT (37.71371 55.870713)";"data.mos"
"5116";"children_leisure";"POINT (37.40907805886057 55.64808958871499)";"data.mos"
"5117";"children_leisure";"POINT (37.68021479363987 55.79856960633078)";"data.mos"
"5118";"children_leisure";"POINT (37.719325 55.627087)";"data.mos"
"5119";"children_leisure";"POINT (37.759668 55.711417)";"data.mos"
"5120";"children_leisure";"POINT (37.429187000000006 55.84888292893523)";"data.mos"
"5121";"children_leisure";"POINT (37.664673621371435 55.794851577535326)";"data.mos"
"5122";"children_leisure";"POINT (37.79887160118817 55.63819868209516)";"data.mos"
"5123";"children_leisure";"POINT (37.819244 55.708227)";"data.mos"
"5124";"children_leisure";"POINT (37.51112498413051 55.638670259578795)";"data.mos"
"5125";"children_leisure";"POINT (37.457609 55.713157)";"data.mos"
"5126";"children_leisure";"POINT (37.46587333596749 55.85391923981143)";"data.mos"
"5127";"children_leisure";"POINT (37.294915 55.613372)";"data.mos"
"5128";"children_leisure";"POINT (37.75045255092609 55.677959717008775)";"data.mos"
"5129";"children_leisure";"POINT (37.549036939653 55.75483008936)";"data.mos"
"5130";"children_leisure";"POINT (37.4515428981475 55.77983416266068)";"data.mos"
"5131";"children_leisure";"POINT (37.716015253966894 55.75175649134569)";"data.mos"
"5132";"children_leisure";"POINT (37.673208630536 55.79392427976)";"data.mos"
"5133";"children_leisure";"POINT (37.59776089814727 55.74364378180325)";"data.mos"
"5134";"children_leisure";"POINT (37.70857372883604 55.60794251265261)";"data.mos"
"5135";"children_leisure";"POINT (37.49405709821631 55.874781521655834)";"data.mos"
"5136";"children_leisure";"POINT (37.820332 55.731999)";"data.mos"
"5137";"children_leisure";"POINT (37.826359 55.724784)";"data.mos"
"5138";"children_leisure";"POINT (37.67786044047503 55.77295468948546)";"data.mos"
"5139";"children_leisure";"POINT (37.529115 55.893294)";"data.mos"
"5140";"children_leisure";"POINT (37.725801 55.62419)";"data.mos"
"5141";"children_leisure";"POINT (37.922425197761044 55.68381394853421)";"data.mos"
"5142";"children_leisure";"POINT (37.675945 55.7889)";"data.mos"
"5143";"children_leisure";"POINT (37.597836 55.743553)";"data.mos"
"5144";"children_leisure";"POINT (37.551705912516 55.754573246623)";"data.mos"
"5145";"children_leisure";"POINT (37.673989711184 55.797029768933)";"data.mos"
"5146";"children_leisure";"POINT (37.442949 55.846067)";"data.mos"
"5147";"children_leisure";"POINT (37.294915 55.613372)";"data.mos"
"5148";"children_leisure";"POINT (37.70857372883543 55.607968323453974)";"data.mos"
"5149";"children_leisure";"POINT (37.749803574064906 55.77024537214548)";"data.mos"
"5150";"children_leisure";"POINT (37.798941338622846 55.63814558255152)";"data.mos"
"5151";"children_leisure";"POINT (37.61536300000001 55.76348539220901)";"data.mos"
"5152";"children_leisure";"POINT (37.74959972617637 55.77020605634932)";"data.mos"
"5153";"children_leisure";"POINT (37.574674008598194 55.84029748172603)";"data.mos"
"5154";"children_leisure";"POINT (37.352048 55.832535)";"data.mos"
"5155";"children_leisure";"POINT (37.699518017196546 55.621009181078605)";"data.mos"
"5156";"children_leisure";"POINT (37.75316072023757 55.77116616738803)";"data.mos"
"5157";"children_leisure";"POINT (37.567355284724655 55.56767554723381)";"data.mos"
"5158";"children_leisure";"POINT (37.576834 55.649632)";"data.mos"
"5159";"children_leisure";"POINT (37.531048970569415 55.83137511525802)";"data.mos"
"5160";"children_leisure";"POINT (37.578700093253865 55.76240609828694)";"data.mos"
"5161";"children_leisure";"POINT (37.587446546718 55.813214898002)";"data.mos"
"5162";"children_leisure";"POINT (37.721004 55.609039)";"data.mos"
"5163";"children_leisure";"POINT (37.71918820734002 55.62707334178555)";"data.mos"
"5164";"children_leisure";"POINT (37.70858445767194 55.60793947603746)";"data.mos"
"5165";"children_leisure";"POINT (37.484199 55.770679)";"data.mos"
"5166";"children_leisure";"POINT (37.56738478902347 55.567722663384934)";"data.mos"
"5167";"children_leisure";"POINT (37.764554999999966 55.82421417801332)";"data.mos"
"5168";"children_leisure";"POINT (37.52907673016339 55.64885319176703)";"data.mos"
"5169";"children_leisure";"POINT (37.726116 55.808933)";"data.mos"
"5170";"children_leisure";"POINT (37.68914897287665 55.801946011390605)";"data.mos"
"5171";"children_leisure";"POINT (37.70860055092615 55.60794858591282)";"data.mos"
"5172";"children_leisure";"POINT (37.630742 55.726609)";"data.mos"
"5173";"children_leisure";"POINT (37.725801 55.62419)";"data.mos"
"5174";"children_leisure";"POINT (37.832045 55.768096)";"data.mos"
"5175";"children_leisure";"POINT (37.8128059742046 55.70233940973955)";"data.mos"
"5176";"children_leisure";"POINT (37.827678 55.732152)";"data.mos"
"5177";"children_leisure";"POINT (37.79890915211474 55.63817592528656)";"data.mos"
"5178";"children_leisure";"POINT (37.451618 55.779813)";"data.mos"
"5179";"children_leisure";"POINT (37.44578198413063 55.86694571205003)";"data.mos"
"5180";"children_leisure";"POINT (37.679143 55.755986)";"data.mos"
"5181";"children_leisure";"POINT (37.65996461901806 55.79576990203938)";"data.mos"
"5182";"children_leisure";"POINT (37.55752 55.729873)";"data.mos"
"5183";"children_leisure";"POINT (37.668629349242664 55.79764545097256)";"data.mos"
"5184";"children_leisure";"POINT (37.565314868945 55.888617016331)";"data.mos"
"5185";"children_leisure";"POINT (37.60014469807767 55.67647008201913)";"data.mos"
"5186";"children_leisure";"POINT (37.725801 55.62419)";"data.mos"
"5187";"children_leisure";"POINT (37.521578 55.880919)";"data.mos"
"5188";"children_leisure";"POINT (37.7017842797622 55.62494635292696)";"data.mos"
"5189";"children_leisure";"POINT (37.594881 55.772046)";"data.mos"
"5190";"children_leisure";"POINT (37.538799 55.613768)";"data.mos"
"5191";"children_leisure";"POINT (37.538799 55.613768)";"data.mos"
"5192";"children_leisure";"POINT (37.53309482209003 55.88413727477539)";"data.mos"
"5193";"children_leisure";"POINT (37.594881 55.772046)";"data.mos"
"5194";"children_leisure";"POINT (37.74250284921214 55.715096377870246)";"data.mos"
"5195";"children_leisure";"POINT (37.528994499968235 55.667663186567566)";"data.mos"
"5196";"children_leisure";"POINT (37.766008221861355 55.69400917424293)";"data.mos"
"5197";"children_leisure";"POINT (37.5713674748681 55.82445271642996)";"data.mos"
"5198";"children_leisure";"POINT (37.668974 55.769054)";"data.mos"
"5199";"children_leisure";"POINT (37.531240418254 55.887914495093)";"data.mos"
"5200";"children_leisure";"POINT (37.597836 55.743553)";"data.mos"
"5201";"children_leisure";"POINT (37.799113 55.638094)";"data.mos"
"5202";"children_leisure";"POINT (37.396506 55.651247)";"data.mos"
"5203";"children_leisure";"POINT (37.465721 55.721833)";"data.mos"
"5204";"children_leisure";"POINT (37.294915 55.613372)";"data.mos"
"5205";"children_leisure";"POINT (37.587680588954804 55.74441957190584)";"data.mos"
"5206";"children_leisure";"POINT (37.668022 55.645964)";"data.mos"
"5207";"children_leisure";"POINT (37.56661534722124 55.812444248328724)";"data.mos"
"5208";"children_leisure";"POINT (37.74830835714667 55.65813310895608)";"data.mos"
"5209";"children_leisure";"POINT (37.52540863558191 55.67813596603088)";"data.mos"
"5210";"children_leisure";"POINT (37.57621992065378 55.68642037807515)";"data.mos"
"5211";"children_leisure";"POINT (37.82066366403169 55.75889526833811)";"data.mos"
"5212";"children_leisure";"POINT (37.51172155952442 55.72922427180671)";"data.mos"
"5213";"children_leisure";"POINT (37.750660412719135 55.775861986793885)";"data.mos"
"5214";"children_leisure";"POINT (37.72092889814747 55.6090602556724)";"data.mos"
"5215";"children_leisure";"POINT (37.59000371163877 55.89172958345875)";"data.mos"
"5216";"children_leisure";"POINT (37.664299068786235 55.79709955926713)";"data.mos"
"5217";"children_leisure";"POINT (37.66814001719644 55.64611264915022)";"data.mos"
"5218";"children_leisure";"POINT (37.798903787696254 55.63818199363562)";"data.mos"
"5219";"children_leisure";"POINT (37.5832527668649 55.50347482225636)";"data.mos"
"5220";"children_leisure";"POINT (37.67202564363 55.673688620273)";"data.mos"
"5221";"children_leisure";"POINT (37.618715084655406 55.656720391429076)";"data.mos"
"5222";"children_leisure";"POINT (37.79896816071313 55.638160753921966)";"data.mos"
"5223";"children_leisure";"POINT (37.57376224536844 55.578664722929574)";"data.mos"
"5224";"children_leisure";"POINT (37.294915 55.613372)";"data.mos"
"5225";"children_leisure";"POINT (37.533196271613 55.666254100449)";"data.mos"
"5226";"children_leisure";"POINT (37.82064220635954 55.75881057186319)";"data.mos"
"5227";"children_leisure";"POINT (37.84425669576989 55.69807736287091)";"data.mos"
"5228";"children_leisure";"POINT (37.294915 55.613372)";"data.mos"
"5229";"children_leisure";"POINT (37.538799 55.613768)";"data.mos"
"5230";"children_leisure";"POINT (37.587583008598195 55.86755660699234)";"data.mos"
"5231";"children_leisure";"POINT (37.597836 55.743553)";"data.mos"
"5232";"children_leisure";"POINT (37.626043 55.733604)";"data.mos"
"5233";"children_leisure";"POINT (37.294915 55.613372)";"data.mos"
"5234";"children_leisure";"POINT (37.538799 55.613768)";"data.mos"
"5235";"children_leisure";"POINT (37.46826050199056 55.85350886203289)";"data.mos"
"5236";"children_leisure";"POINT (37.332474 55.502615)";"data.mos"
"5237";"children_leisure";"POINT (37.477094127647 55.806482912481)";"data.mos"
"5238";"children_leisure";"POINT (37.597836 55.743553)";"data.mos"
"5239";"children_leisure";"POINT (37.725801 55.62419)";"data.mos"
"5240";"children_leisure";"POINT (37.55752 55.729873)";"data.mos"
"5241";"children_leisure";"POINT (37.56061851653262 55.85805222279392)";"data.mos"
"5242";"children_leisure";"POINT (37.538799 55.613768)";"data.mos"
"5243";"children_leisure";"POINT (37.676628 55.815888)";"data.mos"
"5244";"children_leisure";"POINT (37.70178427976228 55.62494331765247)";"data.mos"
"5245";"children_leisure";"POINT (37.57142380125758 55.82443308775799)";"data.mos"
"5246";"children_leisure";"POINT (37.48138030919253 55.84424110922633)";"data.mos"
"5247";"children_leisure";"POINT (37.58579053372939 55.74752592264988)";"data.mos"
"5248";"children_leisure";"POINT (37.396506 55.651247)";"data.mos"
"5249";"children_leisure";"POINT (37.66260142460509 55.741886498450036)";"data.mos"
"5250";"children_leisure";"POINT (37.75158246626974 55.7817660689023)";"data.mos"
"5251";"children_leisure";"POINT (37.396506 55.651247)";"data.mos"
"5252";"children_leisure";"POINT (37.56618739881081 55.81147021387479)";"data.mos"
"5253";"children_leisure";"POINT (37.455717457672044 55.792096356542515)";"data.mos"
"5254";"children_leisure";"POINT (37.294915 55.613372)";"data.mos"
"5255";"children_leisure";"POINT (37.487621243407254 55.85486015014979)";"data.mos"
"5256";"children_leisure";"POINT (37.763263119903 55.792648864019)";"data.mos"
"5257";"children_leisure";"POINT (37.56740088227836 55.567725703223445)";"data.mos"
"5258";"children_leisure";"POINT (37.294915 55.613372)";"data.mos"
"5259";"children_leisure";"POINT (37.542653 55.757997)";"data.mos"
"5260";"children_leisure";"POINT (37.750812084655756 55.770109292690464)";"data.mos"
"5261";"children_leisure";"POINT (37.644252 55.776451)";"data.mos"
"5262";"children_leisure";"POINT (37.58532699140082 55.747416282831374)";"data.mos"
"5263";"children_leisure";"POINT (37.72091816931142 55.60906632875273)";"data.mos"
"5264";"children_leisure";"POINT (37.748268 55.687863)";"data.mos"
"5265";"children_leisure";"POINT (37.451449164694914 55.86051195183702)";"data.mos"
"5266";"children_leisure";"POINT (37.594881 55.772046)";"data.mos"
"5267";"children_leisure";"POINT (37.707305 55.808801)";"data.mos"
"5268";"children_leisure";"POINT (37.67642397420461 55.76811742531459)";"data.mos"
"5269";"children_leisure";"POINT (37.726116 55.808933)";"data.mos"
"5270";"children_leisure";"POINT (37.725801 55.62419)";"data.mos"
"5271";"children_leisure";"POINT (37.597514134917546 55.74358931251108)";"data.mos"
"5272";"children_leisure";"POINT (37.594881 55.772046)";"data.mos"
"5273";"children_leisure";"POINT (37.538799 55.613768)";"data.mos"
"5274";"children_leisure";"POINT (37.764555 55.824187)";"data.mos"
"5275";"children_leisure";"POINT (37.793454 55.689984)";"data.mos"
"5276";"children_leisure";"POINT (37.676423974204816 55.768108352899894)";"data.mos"
"5277";"children_leisure";"POINT (37.812972271163694 55.70242120013273)";"data.mos"
"5278";"children_leisure";"POINT (37.47229372023747 55.622812957488286)";"data.mos"
"5279";"children_leisure";"POINT (37.759458787696595 55.7114503141784)";"data.mos"
"5280";"children_leisure";"POINT (37.711635 55.644608)";"data.mos"
"5281";"children_leisure";"POINT (37.74794065277296 55.77622480800609)";"data.mos"
"5282";"children_leisure";"POINT (37.60042633002401 55.67631548589815)";"data.mos"
"5283";"children_leisure";"POINT (37.294915 55.613372)";"data.mos"
"5284";"children_leisure";"POINT (37.154449393847365 55.98952080655296)";"data.mos"
"5285";"children_leisure";"POINT (37.50706511177785 55.639556813840464)";"data.mos"
"5286";"children_leisure";"POINT (37.4358210472406 55.745625470692566)";"data.mos"
"5287";"children_leisure";"POINT (37.56618739881096 55.81147021391283)";"data.mos"
"5288";"children_leisure";"POINT (37.802562 55.749841)";"data.mos"
"5289";"children_leisure";"POINT (37.92240374008878 55.68381394854664)";"data.mos"
"5290";"children_leisure";"POINT (37.585781 55.662547)";"data.mos"
"5291";"children_leisure";"POINT (37.708568364417964 55.607945549304205)";"data.mos"
"5292";"children_leisure";"POINT (37.479654 55.772097)";"data.mos"
"5293";"children_leisure";"POINT (37.772948 55.741481)";"data.mos"
"5294";"children_leisure";"POINT (37.58756155092612 55.8675445413631)";"data.mos"
"5295";"children_leisure";"POINT (37.49909443320451 55.816059063434324)";"data.mos"
"5296";"children_leisure";"POINT (37.628765825725154 55.89764085835265)";"data.mos"
"5297";"children_leisure";"POINT (37.760611 55.709064)";"data.mos"
"5298";"children_leisure";"POINT (37.725801 55.62419)";"data.mos"
"5299";"children_leisure";"POINT (37.294915 55.613372)";"data.mos"
"5300";"children_leisure";"POINT (37.597181 55.746507)";"data.mos"
"5301";"children_leisure";"POINT (37.512999 55.792989)";"data.mos"
"5302";"children_leisure";"POINT (37.51332598776568 55.67309162110435)";"data.mos"
"5303";"children_leisure";"POINT (37.81280597420485 55.70232729266697)";"data.mos"
"5304";"children_leisure";"POINT (37.71563044907365 55.76748953240972)";"data.mos"
"5305";"children_leisure";"POINT (37.599786 55.774472)";"data.mos"
"5306";"children_leisure";"POINT (37.462756288360325 55.806920352715515)";"data.mos"
"5307";"children_leisure";"POINT (37.587038478017 55.852352062747)";"data.mos"
"5308";"children_leisure";"POINT (37.59772334722121 55.74361957336434)";"data.mos"
"5309";"children_leisure";"POINT (37.63066797552952 55.77259252532308)";"data.mos"
"5310";"children_leisure";"POINT (37.475489059432086 55.74789098520544)";"data.mos"
"5311";"children_leisure";"POINT (37.529114281089726 55.64878645587969)";"data.mos"
"5312";"children_leisure";"POINT (37.57470351289709 55.8402959723911)";"data.mos"
"5313";"children_leisure";"POINT (37.538799 55.613768)";"data.mos"
"5314";"children_leisure";"POINT (37.444484524691354 55.739094052750424)";"data.mos"
"5315";"children_leisure";"POINT (37.55752 55.729873)";"data.mos"
"5316";"children_leisure";"POINT (37.808958 55.734922)";"data.mos"
"5317";"children_leisure";"POINT (37.48139709521434 55.68480172057909)";"data.mos"
"5318";"children_leisure";"POINT (37.521578 55.880919)";"data.mos"
"5319";"children_leisure";"POINT (37.74163345767201 55.68603454977529)";"data.mos"
"5320";"children_leisure";"POINT (37.534253100918 55.66735599014)";"data.mos"
"5321";"children_leisure";"POINT (37.71565995337282 55.76744870562735)";"data.mos"
"5322";"children_leisure";"POINT (37.66612599999987 55.73821837071665)";"data.mos"
"5323";"children_leisure";"POINT (37.726116 55.808933)";"data.mos"
"5324";"children_leisure";"POINT (37.538799 55.613768)";"data.mos"
"5325";"children_leisure";"POINT (37.550003103792584 55.75562155144102)";"data.mos"
"5326";"children_leisure";"POINT (37.219897 55.989688)";"data.mos"
"5327";"children_leisure";"POINT (37.548468410283 55.754810702906)";"data.mos"
"5328";"children_leisure";"POINT (37.451618 55.779813)";"data.mos"
"5329";"children_leisure";"POINT (37.683859 55.616631)";"data.mos"
"5330";"children_leisure";"POINT (37.36081611408511 55.64067423220522)";"data.mos"
"5331";"children_leisure";"POINT (37.45607533533358 55.85233338951565)";"data.mos"
"5332";"children_leisure";"POINT (37.548923 55.755302)";"data.mos"
"5333";"children_leisure";"POINT (37.726116 55.808933)";"data.mos"
"5334";"children_leisure";"POINT (37.523267 55.826463)";"data.mos"
"5335";"children_leisure";"POINT (37.663729550925694 55.74269354866057)";"data.mos"
"5336";"children_leisure";"POINT (37.594881 55.772046)";"data.mos"
"5337";"children_leisure";"POINT (37.396506 55.651247)";"data.mos"
"5338";"children_leisure";"POINT (37.92241983334245 55.683847286304264)";"data.mos"
"5339";"children_leisure";"POINT (37.77559 55.742118)";"data.mos"
"5340";"children_leisure";"POINT (37.50701146759723 55.63957805291041)";"data.mos"
"5341";"children_leisure";"POINT (37.57379443187703 55.57864648977679)";"data.mos"
"5342";"children_leisure";"POINT (37.826033271163915 55.69598841679751)";"data.mos"
"5343";"children_leisure";"POINT (37.671137458647 55.672916526857)";"data.mos"
"5344";"children_leisure";"POINT (37.538799 55.613768)";"data.mos"
"5345";"children_leisure";"POINT (37.171774 55.986224)";"data.mos"
"5346";"children_leisure";"POINT (37.451618 55.779813)";"data.mos"
"5347";"children_leisure";"POINT (37.726116 55.808933)";"data.mos"
"5348";"children_leisure";"POINT (37.79898961838498 55.638130411193586)";"data.mos"
"5349";"children_leisure";"POINT (37.64627919014291 55.76119955526459)";"data.mos"
"5350";"children_leisure";"POINT (37.823691 55.751315)";"data.mos"
"5351";"children_leisure";"POINT (37.56737942460593 55.56767098771492)";"data.mos"
"5352";"children_leisure";"POINT (37.561491 55.690623)";"data.mos"
"5353";"children_leisure";"POINT (37.50703828968726 55.639578052928876)";"data.mos"
"5354";"children_leisure";"POINT (37.68323 55.869723)";"data.mos"
"5355";"children_leisure";"POINT (37.518403058860315 55.59693714976942)";"data.mos"
"5356";"children_leisure";"POINT (37.820685121703825 55.758955765764696)";"data.mos"
"5357";"children_leisure";"POINT (37.74893307010683 55.77445298233644)";"data.mos"
"5358";"children_leisure";"POINT (37.294915 55.613372)";"data.mos"
"5359";"children_leisure";"POINT (37.294915 55.613372)";"data.mos"
"5360";"children_leisure";"POINT (37.649487758466 55.662660433328)";"data.mos"
"5361";"children_leisure";"POINT (37.661096802765 55.651561256095)";"data.mos"
"5362";"children_leisure";"POINT (37.5164575300937 55.79638524736942)";"data.mos"
"5363";"children_leisure";"POINT (37.62801684788488 55.79215422270371)";"data.mos"
"5364";"children_leisure";"POINT (37.80002 55.747049)";"data.mos"
"5365";"children_leisure";"POINT (37.5199667202375 55.75616850164936)";"data.mos"
"5366";"children_leisure";"POINT (37.604933 55.756488)";"data.mos"
"5367";"children_leisure";"POINT (37.725801 55.62419)";"data.mos"
"5368";"children_leisure";"POINT (37.476339 55.582497)";"data.mos"
"5369";"children_leisure";"POINT (37.597836 55.743553)";"data.mos"
"5370";"children_leisure";"POINT (37.75059571163937 55.77577462775768)";"data.mos"
"5371";"children_leisure";"POINT (37.294915 55.613372)";"data.mos"
